alt,lat,lon,sats,signal,speed,ts,veh_id,dev_id,date,task_id,next_task_id,line_id,route_id,driver_id,car_no,course_no,pt,primary_veh_id,prev_stop_id,prev_stop_dev,cur_stop_id,cur_stop_dev,seg_fraction,status,in_depot
603.5,42.67601612973452,23.33410216148834,9,31,0.0,1738073807137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0465,0.0,A1574,0.0,0.948,on task,False
604.6,42.67634371011284,23.333800488082467,9,31,10.7,1738073812137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0465,0.0,A1574,0.0,0.953,on task,False
598.1,42.67681647547844,23.3333218622045,9,31,0.0,1738073842137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.001,on task,False
598.1,42.67647575460085,23.333507359964887,9,31,0.0,1738073847137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.001,on task,False
599.7,42.67670180826627,23.333592945306673,9,31,4.4,1738073852137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.004,on task,False
599.8,42.67670105780771,23.3332582196633,9,31,11.9,1738073857138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.014,on task,False
591.2,42.67776383684403,23.330779508450217,9,31,32.8,1738073887137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.236,on task,False
590.4,42.67783209155123,23.330203722283372,9,31,29.1,1738073892139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.276,on task,False
586.8,42.677740211438056,23.330020774537346,9,31,29.6,1738073897138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.316,on task,False
582.9,42.677760568427615,23.32937333091123,9,31,29.8,1738073902137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.356,on task,False
579.9,42.67787133057982,23.328947572960367,9,31,21.7,1738073907138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.391,on task,False
578.4,42.67786368146065,23.328583019826127,9,31,10.7,1738073912137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.413,on task,False
578.2,42.67791977679265,23.32832746917931,8,31,16.1,1738073917138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.426,on task,False
576.8,42.67786258973139,23.32831260064819,9,31,24.4,1738073922138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.453,on task,False
577.7,42.6780908831102,23.327879750393915,9,31,19.6,1738073927137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.482,on task,False
576.5,42.67821185576677,23.3273561167562,9,31,5.6,1738073932137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.5,on task,False
577.9,42.67824733827333,23.327504320868307,9,31,0.0,1738073937139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.501,on task,False
576.4,42.67800990896942,23.327367146368697,8,31,0.0,1738073942138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.501,on task,False
575.6,42.67828699444763,23.32736662684467,9,31,11.1,1738073947137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.508,on task,False
575.7,42.67833812974716,23.32720592848739,9,31,22.6,1738073952140,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.533,on task,False
574.5,42.678211057846454,23.32662979942875,9,31,33.3,1738073957138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.572,on task,False
573.3,42.67830343411416,23.326228435030032,9,31,33.2,1738073962137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.614,on task,False
570.3,42.67849908128979,23.32291923787582,8,31,24.1,1738073992138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.867,on task,False
569.4,42.6784949762275,23.322399571244222,9,31,21.9,1738073997137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.899,on task,False
570.5,42.67867439990655,23.32239276934098,9,31,6.7,1738074002137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.917,on task,False
572.6,42.6785095086892,23.322153946010456,9,31,0.0,1738074007137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.919,on task,False
570.6,42.678672325821445,23.321994940869665,9,31,0.0,1738074012137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.917,on task,False
568.5,42.67838352192322,23.32241500375223,8,31,0.0,1738074017137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.917,on task,False
568.5,42.67853989923779,23.322409262651295,8,31,0.0,1738074022137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1574,1.0,A2330,0.0,0.917,on task,False
566.2,42.68100769874989,23.321386256604427,9,31,34.3,1738074112137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.295,on task,False
564.1,42.68154986643183,23.32136706738395,9,31,32.8,1738074117139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.366,on task,False
562.4,42.6817194647727,23.32100429053929,9,31,31.3,1738074122137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.433,on task,False
561.3,42.68226772042546,23.320991136052665,9,31,29.3,1738074127137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.493,on task,False
561.0,42.682559040348416,23.321026070776593,9,31,18.3,1738074132138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.541,on task,False
561.9,42.68271550863158,23.320841813587368,9,31,3.1,1738074137137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
563.8,42.68242754377451,23.32098236058024,9,31,0.0,1738074142137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.558,on task,False
562.8,42.682549968943576,23.320872354085648,9,31,0.0,1738074147138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
562.3,42.68270797686524,23.32098305679062,9,31,0.0,1738074152137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
562.2,42.68236949521063,23.32086634822382,9,31,0.0,1738074157137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
562.2,42.68232516874441,23.32122060898396,9,31,0.0,1738074162137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
561.9,42.68265784677806,23.320785078725503,9,31,0.0,1738074192137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
561.9,42.68274925844156,23.320913673962444,9,31,0.0,1738074197138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
561.8,42.68233678679512,23.320884678171694,9,31,0.0,1738074202137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.559,on task,False
561.3,42.68271276822591,23.32075406142618,9,31,15.6,1738074207137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.571,on task,False
557.7,42.68270665890151,23.321028540492406,9,31,29.6,1738074212137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.619,on task,False
559.2,42.68309850153597,23.32100737781773,9,31,35.4,1738074217138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.685,on task,False
559.9,42.68379272902055,23.32058301351943,9,31,39.3,1738074222139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.759,on task,False
561.3,42.6842725386464,23.320975859064212,9,31,37.2,1738074227137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.839,on task,False
561.3,42.68449352178749,23.321253616279066,6,31,31.5,1738074232137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A2330,1.0,A0396,0.0,0.908,on task,False
561.7,42.684835649335504,23.32093306206552,8,31,22.2,1738074237137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,0.0,A1806,0.0,0.0,on task,False
562.4,42.6849986915776,23.32088442926903,6,31,0.0,1738074242138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.0,on task,False
561.7,42.68526364054296,23.32120765532359,7,31,0.0,1738074247137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.0,on task,False
564.1,42.68550428660995,23.32141608783311,10,31,19.3,1738074277137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.184,on task,False
564.2,42.68600027463551,23.32166726509763,10,31,19.6,1738074282138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.245,on task,False
563.2,42.68599546942912,23.32200900746239,10,31,21.9,1738074287137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.333,on task,False
568.2,42.68612809945524,23.32215995645231,10,31,27.2,1738074292137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.441,on task,False
567.9,42.68641897170689,23.32244412717129,10,31,23.9,1738074297137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.555,on task,False
566.3,42.68618849244259,23.322700928307324,9,31,21.3,1738074302138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.646,on task,False
564.9,42.686528118703656,23.32341567713822,10,31,23.9,1738074307137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.744,on task,False
564.3,42.68657811963972,23.323601800730053,10,31,22.6,1738074312137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0396,1.0,A1806,0.0,0.85,on task,False
564.7,42.6866337251566,23.323824888745204,10,31,17.4,1738074317137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.0,on task,False
564.5,42.68635687411988,23.32415131044483,10,31,1.3,1738074322137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.0,on task,False
561.6,42.68648885825192,23.32441302268711,9,31,0.0,1738074327138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.0,on task,False
561.8,42.686579013582055,23.324237619782156,10,31,0.0,1738074332137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.0,on task,False
564.2,42.6866877843324,23.32520031623267,10,31,24.8,1738074362137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.146,on task,False
565.0,42.68698347207698,23.325332950949537,9,31,28.5,1738074367137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.225,on task,False
563.4,42.68703506018239,23.32596169551149,10,31,30.9,1738074372139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.307,on task,False
562.8,42.687402134698786,23.326650847831683,10,31,35.2,1738074377137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.401,on task,False
561.1,42.68748976646225,23.327031677860624,10,31,35.7,1738074382139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.5,on task,False
560.8,42.68743216321541,23.327561181123485,10,31,34.8,1738074387137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.595,on task,False
558.6,42.68815201371506,23.329184823454572,10,31,18.1,1738074417137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.853,on task,False
555.4,42.68835291544681,23.329243397853705,10,31,20.6,1738074422140,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1806,0.0,A0927,0.0,0.904,on task,False
555.7,42.68866652866961,23.329384811932805,10,31,18.7,1738074427139,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
555.6,42.68841341812925,23.329681433307808,10,31,0.0,1738074432137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
552.6,42.68874874459425,23.329472141694353,10,31,0.0,1738074437138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
552.3,42.688526818401805,23.329593353192763,10,31,0.0,1738074442137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
552.4,42.68869940677527,23.329394807473868,10,31,0.0,1738074447141,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
552.4,42.68851942323726,23.3297991152688,10,31,0.0,1738074452137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.0,on task,False
553.5,42.68861921479857,23.32945187144095,10,31,16.5,1738074457137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.019,on task,False
554.2,42.6887813071786,23.329934030115684,10,31,26.9,1738074462140,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.12,on task,False
556.3,42.68898320077585,23.33018195876464,10,31,29.6,1738074467137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.257,on task,False
556.9,42.68945361873981,23.33057507412733,10,31,30.2,1738074472138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.402,on task,False
557.6,42.68972378563709,23.330724605494957,10,31,28.5,1738074477137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.531,on task,False
559.2,42.69000480814956,23.331476170389255,10,31,30.0,1738074482137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.661,on task,False
557.3,42.69019343374062,23.331800655997395,10,31,27.8,1738074487137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A0927,0.0,A1903,0.0,0.795,on task,False
556.2,42.69021266637405,23.33199844462702,10,31,21.3,1738074492138,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1903,0.0,A1700,0.0,0.0,on task,False
552.7,42.690670945825595,23.331954173159964,10,31,17.8,1738074522137,A2044,0040E11A,2025-01-28,9759846.0,9761076,A57,A141,13436,4,17.0,1_1,A2044,A1903,0.0,A1700,0.0,0.01,on task,False
555.3,42.69279061792842,23.33424729155287,9,31,0.0,1738074607137,A2044,0040E11A,2025-01-28,,9761076,A57,,13436,4,,,A2044,,,A1700,0.0,,on break,False
556.2,42.69261734457026,23.334545729475252,10,31,14.1,1738074637137,A2044,0040E11A,2025-01-28,,9761076,A57,,13436,4,,,A2044,,,A1700,0.0,,on break,False
556.1,42.692803433173665,23.334554970399413,9,31,20.6,1738074642155,A2044,0040E11A,2025-01-28,,9761076,A57,,13436,4,,,A2044,,,A1700,0.0,,on break,False
553.7,42.69260941224187,23.334987632347968,9,31,25.0,1738074647137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
553.4,42.69226634399096,23.335400405844748,9,31,17.2,1738074652137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
552.2,42.69204189837826,23.33538452817148,9,31,0.0,1738074657140,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
549.4,42.692279752699946,23.335184990755252,9,31,0.0,1738074662139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
548.2,42.69226722105576,23.3354463146924,9,31,0.0,1738074667137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
548.2,42.69238020644463,23.335391522932028,9,31,0.0,1738074672137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.0,on task,False
546.9,42.69122326410242,23.336924496273536,9,31,11.9,1738074702139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.615,on task,False
546.5,42.69092811993087,23.337015642815363,9,31,0.0,1738074707137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.645,on task,False
544.2,42.690747941566734,23.336793872197205,9,31,0.0,1738074712139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.649,on task,False
544.2,42.69106199158132,23.33669249035949,9,31,0.0,1738074717138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.648,on task,False
544.3,42.69112011795694,23.33694572120333,9,31,0.0,1738074722137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.649,on task,False
544.3,42.69094558147832,23.33697107737611,9,31,0.0,1738074727137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.649,on task,False
544.3,42.69122384717631,23.33698190215948,9,31,0.0,1738074732138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.649,on task,False
544.3,42.690861517646375,23.33686450823692,9,31,0.0,1738074737137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.649,on task,False
544.3,42.69117305999995,23.336747740002256,9,31,0.0,1738074742139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.648,on task,False
544.2,42.69082407376279,23.33669498309727,8,31,0.0,1738074747139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.648,on task,False
544.2,42.69111364779058,23.33676665384916,9,31,0.0,1738074752138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.648,on task,False
544.2,42.69080213091501,23.336879797513955,9,31,0.0,1738074757139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.647,on task,False
544.3,42.691008265458215,23.33657757911313,9,31,0.0,1738074762143,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.648,on task,False
543.3,42.69100062336573,23.33694074024188,9,31,4.6,1738074767137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.669,on task,False
543.8,42.69108729021136,23.337131381203186,9,31,3.7,1738074772137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.684,on task,False
544.6,42.69088490883651,23.33720620366119,9,31,14.1,1738074777138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,0.0,0.719,on task,False
545.8,42.69091694484146,23.33720718728929,9,31,12.6,1738074782137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,1.0,0.767,on task,False
545.8,42.69073530524611,23.33699604277948,9,31,20.2,1738074787137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1700,0.0,A1289,1.0,0.837,on task,False
546.5,42.69030379594275,23.336703066250823,9,31,20.9,1738074792139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.0,on task,False
544.9,42.6904219371035,23.336538848312188,9,31,2.0,1738074797137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.0,on task,False
546.2,42.69032190219744,23.336637842468463,9,31,0.0,1738074802137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.0,on task,False
548.4,42.69010647811828,23.33647705672007,10,31,0.0,1738074807137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.0,on task,False
548.7,42.690543242604505,23.33666450135741,10,31,0.0,1738074812138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.0,on task,False
548.3,42.690260411447944,23.336261462760373,10,31,18.9,1738074817137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.019,on task,False
545.8,42.68856435822528,23.33414265579609,10,31,28.0,1738074847137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.386,on task,False
548.1,42.688389102909206,23.33375461974539,10,31,25.0,1738074852139,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.443,on task,False
549.2,42.6874935362052,23.331616924124145,9,31,19.1,1738074882140,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.753,on task,False
551.2,42.68729849021267,23.33168014550148,10,31,11.5,1738074887137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.786,on task,False
553.9,42.68706939113073,23.331414434291332,9,31,0.0,1738074892138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.795,on task,False
553.7,42.68715259083528,23.33117107018721,9,31,4.4,1738074897138,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.796,on task,False
553.0,42.68681757924255,23.331081696984683,8,31,16.5,1738074902137,A2044,0040E11A,2025-01-28,9761076.0,9766043,A57,A140,13436,4,18.0,1_1,A2044,A1289,1.0,A1914,0.0,0.821,on task,False
